year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,22,918,51,1132,61,EV,N12552,4529,EWR,MYR,100,550,9,18
2013,1,22,919,69,1439,84,AA,N5EVAA,655,JFK,STT,214,1623,9,19
2013,1,22,920,17,1202,16,UA,N592UA,565,EWR,LAS,304,2227,9,20
2013,1,22,921,6,1131,30,B6,N198JB,1103,JFK,RDU,87,427,9,21
2013,1,22,924,-4,1054,3,B6,N509JB,4,JFK,BUF,62,301,9,24
2013,1,22,927,-8,1301,23,B6,N507JB,361,LGA,PBI,168,1035,9,27
2013,1,22,928,43,1059,44,9E,N915XJ,3405,JFK,DCA,46,213,9,28
2013,1,22,929,-6,1236,1,VX,N845VA,251,JFK,LAS,320,2248,9,29
2013,1,22,931,2,1428,1,B6,N633JB,215,EWR,SJU,210,1608,9,31
2013,1,22,931,-4,1249,18,B6,N709JB,41,JFK,MCO,159,944,9,31
2013,1,22,941,16,1204,14,WN,N755SA,3494,EWR,DEN,240,1605,9,41
2013,1,22,942,12,1312,26,B6,N521JB,375,LGA,FLL,173,1076,9,42
2013,1,22,946,-9,1107,7,9E,N8948B,3667,JFK,PHL,28,94,9,46
2013,1,22,947,-8,1235,15,MQ,N526MQ,4654,LGA,ATL,130,762,9,47
2013,1,22,950,-10,1130,9,US,N744P,2169,LGA,DCA,51,214,10,50
2013,1,22,954,-6,1221,12,US,N770UW,1277,LGA,CLT,106,544,10,54
2013,1,22,954,-5,1134,5,MQ,N1EAMQ,4670,LGA,BNA,127,764,10,54
2013,1,22,955,-5,1256,2,UA,N18223,1623,EWR,MCO,159,937,10,55
2013,1,22,956,-4,1311,1,UA,N436UA,529,EWR,FLL,173,1065,10,56
2013,1,22,957,-2,1338,5,US,N665AW,450,JFK,PHX,306,2153,10,57
2013,1,22,1000,1,1129,7,EV,N909EV,5736,LGA,IAD,49,229,10,0
2013,1,22,1002,10,1130,10,EV,N16183,4187,EWR,BNA,132,748,10,2
2013,1,22,1005,-1,1221,2,EV,N11539,4445,EWR,IND,118,645,10,5
2013,1,22,1009,-6,1234,18,US,N700UW,1427,JFK,CLT,111,541,10,9
2013,1,22,1011,-4,1226,18,US,N662AW,375,EWR,CLT,107,529,10,11
2013,1,22,1012,-3,1348,14,UA,N33294,1171,LGA,IAH,228,1416,10,12
2013,1,22,1026,-4,1221,6,MQ,N730MQ,4471,LGA,RDU,81,431,10,26
2013,1,22,1030,0,1259,7,DL,N336NB,2343,EWR,ATL,128,746,10,30
2013,1,22,1031,1,1323,-17,AA,N332AA,19,JFK,LAX,332,2475,10,31
2013,1,22,1035,-4,1344,14,B6,N651JB,31,JFK,MCO,164,944,10,35
2013,1,22,1043,-2,1253,1,DL,N358NW,1573,LGA,MEM,154,963,10,43
2013,1,22,1045,45,1415,52,UA,N14242,1025,EWR,SEA,371,2402,10,45
2013,1,22,1046,23,1321,26,FL,N891AT,347,LGA,ATL,128,762,10,46
2013,1,22,1050,20,1405,10,AA,N348AA,179,JFK,SFO,349,2586,11,50
2013,1,22,1052,27,1232,1,EV,N371CA,5026,EWR,DTW,84,488,11,52
2013,1,22,1052,0,1418,4,UA,N428UA,471,EWR,RSW,182,1068,11,52
2013,1,22,1101,11,1414,9,B6,N639JB,373,LGA,FLL,166,1076,11,1
2013,1,22,1102,2,1413,-19,UA,N14230,1289,EWR,SFO,350,2565,11,2
2013,1,22,1109,9,1416,-9,UA,N554UA,816,JFK,SFO,349,2586,11,9
2013,1,22,1110,106,1259,101,EV,N10156,4711,EWR,STL,154,872,11,10
2013,1,22,1110,85,1246,76,AA,N596AA,319,LGA,ORD,119,733,11,10
2013,1,22,1115,84,1347,79,EV,N15985,4156,EWR,ATL,130,746,11,15
2013,1,22,1115,43,1322,42,EV,N24128,4462,EWR,CHS,109,628,11,15
2013,1,22,1119,3,1420,6,UA,N27239,1143,EWR,PBI,164,1023,11,19
2013,1,22,1121,7,1353,12,UA,N565UA,342,LGA,DEN,240,1620,11,21
2013,1,22,1126,-3,1448,10,B6,N529JB,133,JFK,RSW,186,1074,11,26
2013,1,22,1126,-4,1426,4,UA,N41140,1736,EWR,MCO,152,937,11,26
2013,1,22,1128,3,1253,-12,AA,N3BGAA,327,LGA,ORD,119,733,11,28
2013,1,22,1128,13,1333,23,MQ,N840MQ,4485,LGA,CMH,96,479,11,28
2013,1,22,1129,0,1428,9,B6,N645JB,523,EWR,MCO,155,937,11,29
2013,1,22,1130,15,1319,22,EV,N750EV,5273,LGA,PIT,76,335,11,30
2013,1,22,1131,76,1444,64,US,N652AW,75,EWR,PHX,292,2133,11,31
2013,1,22,1134,4,1432,-13,UA,N510UA,703,JFK,LAX,337,2475,11,34
2013,1,22,1135,-5,1506,16,DL,N339NB,930,LGA,FLL,188,1076,11,35
2013,1,22,1136,16,1411,35,EV,N13202,4298,EWR,MCI,186,1092,11,36
2013,1,22,1137,4,1320,11,EV,N11194,4335,EWR,RDU,76,416,11,37
2013,1,22,1141,-3,1447,2,UA,N33284,1707,EWR,TPA,163,997,11,41
2013,1,22,1151,21,1339,24,WN,N642WN,145,EWR,STL,147,872,12,51
2013,1,22,1156,-9,1359,14,MQ,N723MQ,4431,LGA,RDU,89,431,12,56
2013,1,22,1201,1,1435,-3,DL,N642DL,1947,LGA,ATL,120,762,12,1
2013,1,22,1202,17,1345,24,FL,N951AT,353,LGA,CAK,72,397,12,2
2013,1,22,1203,29,1351,6,DL,N360NB,2219,LGA,MSP,152,1020,12,3
2013,1,22,1204,4,1517,7,AA,N336AA,3,JFK,LAX,341,2475,12,4
2013,1,22,1205,65,1331,77,US,N737US,2171,LGA,DCA,51,214,12,5
2013,1,22,1206,66,1441,63,DL,N666DN,1647,LGA,ATL,123,762,12,6
2013,1,22,1206,120,1322,121,EV,N836AS,5711,JFK,IAD,53,228,12,6
2013,1,22,1207,-8,1330,2,EV,N19554,4087,EWR,PWM,60,284,12,7
2013,1,22,1208,3,1322,-3,WN,N733SA,644,EWR,MDW,116,711,12,8
2013,1,22,1215,-3,1419,4,EV,N12167,4641,EWR,CLT,98,529,12,15
2013,1,22,1215,15,1308,4,B6,N318JB,1174,EWR,BOS,39,200,12,15
2013,1,22,1217,17,1334,25,US,N741UW,2173,LGA,DCA,46,214,12,17
2013,1,22,1219,79,1542,78,DL,N979DL,2044,LGA,MIA,169,1096,12,19
2013,1,22,1222,2,1529,-4,B6,N580JB,209,JFK,LGB,344,2465,12,22
2013,1,22,1226,6,1341,-9,MQ,N546MQ,3697,EWR,ORD,118,719,12,26
2013,1,22,1230,-5,1419,4,MQ,N832MQ,4404,JFK,RDU,89,427,12,30
2013,1,22,1234,-6,1544,4,AA,N4XMAA,1853,EWR,DFW,211,1372,12,34
2013,1,22,1236,56,1527,39,DL,N344NB,1174,LGA,PBI,154,1035,12,36
2013,1,22,1236,1,1556,21,UA,N26226,1186,EWR,MIA,181,1085,12,36
2013,1,22,1239,149,1356,136,MQ,N530MQ,3795,EWR,ORD,117,719,12,39
2013,1,22,1240,10,1515,16,EV,N14916,3826,EWR,ATL,140,746,12,40
2013,1,22,1248,48,1523,53,MQ,N506MQ,4658,LGA,ATL,123,762,12,48
2013,1,22,1249,-1,1553,3,DL,N319US,1685,LGA,MCO,162,950,12,49
2013,1,22,1249,4,1410,4,EV,N17108,3263,EWR,RIC,62,277,12,49
2013,1,22,1251,11,1625,30,AA,N5EJAA,2041,JFK,MIA,177,1089,13,51
2013,1,22,1251,51,1416,46,MQ,N508MQ,4601,LGA,BNA,127,764,13,51
2013,1,22,1252,1,1557,-7,UA,N79279,1250,LGA,IAH,224,1416,13,52
2013,1,22,1254,-5,1603,7,B6,N216JB,991,JFK,PBI,173,1028,13,54
2013,1,22,1257,57,1404,49,EV,N29917,4349,EWR,ORF,51,284,13,57
2013,1,22,1259,0,1459,3,US,N179UW,1459,LGA,CLT,98,544,13,59
2013,1,22,1301,1,1602,-4,B6,N554JB,85,JFK,FLL,162,1069,13,1
2013,1,22,1310,86,1420,85,EV,N12567,4264,EWR,BTV,49,266,13,10
2013,1,22,1311,26,1404,14,AA,N3DYAA,1850,JFK,BOS,37,187,13,11
2013,1,22,1318,8,1413,-6,UA,N836UA,244,EWR,BOS,35,200,13,18
2013,1,22,1321,1,1625,-8,UA,N14106,1110,EWR,LAX,342,2454,13,21
2013,1,22,1328,8,1433,-3,EV,N48901,4542,EWR,IAD,47,212,13,28
2013,1,22,1330,1,1429,-2,EV,N11548,4688,EWR,BWI,40,169,13,30
2013,1,22,1334,9,1517,12,MQ,N713MQ,4475,LGA,RDU,79,431,13,34
2013,1,22,1338,16,1653,29,B6,N536JB,431,LGA,SRQ,174,1047,13,38
2013,1,22,1342,-8,1530,12,EV,N26545,4171,EWR,MSN,145,799,13,42
2013,1,22,1342,12,1655,38,B6,N236JB,525,EWR,MCO,161,937,13,42
2013,1,22,1343,-2,1724,28,B6,N638JB,83,JFK,SEA,376,2422,13,43
2013,1,22,1345,0,1653,12,B6,N637JB,1783,JFK,MCO,161,944,13,45
2013,1,22,1347,57,1453,58,B6,N239JB,1006,JFK,BOS,40,187,13,47
2013,1,22,1352,27,1835,25,B6,N606JB,705,JFK,SJU,204,1598,14,52
2013,1,22,1352,-8,1510,1,US,N744P,2177,LGA,DCA,50,214,14,52
2013,1,22,1356,-3,1657,1,UA,N506UA,424,EWR,PBI,161,1023,14,56
2013,1,22,1358,-7,1708,3,B6,N603JB,63,JFK,TPA,166,1005,14,58
2013,1,22,1401,16,1714,9,AA,N3JUAA,1073,LGA,MIA,172,1096,14,1
2013,1,22,1403,43,1551,43,EV,N17196,4628,EWR,STL,142,872,14,3
2013,1,22,1406,31,1712,39,B6,N640JB,1161,LGA,PBI,164,1035,14,6
2013,1,22,1408,18,1559,14,MQ,N3AEMQ,4577,LGA,CLT,95,544,14,8
2013,1,22,1409,14,1724,16,DL,N310NW,2079,LGA,FLL,174,1076,14,9
2013,1,22,1412,43,1609,43,EV,N12552,3840,EWR,MEM,157,946,14,12
2013,1,22,1412,13,1527,10,EV,N830AS,5712,JFK,IAD,55,228,14,12
2013,1,22,1420,4,1647,-3,FL,N960AT,349,LGA,ATL,124,762,14,20
2013,1,22,1423,59,1753,89,B6,N519JB,505,EWR,FLL,165,1065,14,23
2013,1,22,1426,1,1620,-10,EV,N716EV,5164,EWR,MSP,155,1008,14,26
2013,1,22,1427,46,2013,38,UA,N69063,15,EWR,HNL,620,4963,14,27
2013,1,22,1430,15,1650,12,DL,N359NB,935,EWR,ATL,118,746,14,30
2013,1,22,1431,36,1540,10,WN,N234WN,348,LGA,MDW,118,725,14,31
2013,1,22,1438,9,1634,-8,DL,N929DN,1819,LGA,MSP,155,1020,14,38
2013,1,22,1439,-1,1757,5,UA,N76517,1175,EWR,RSW,180,1068,14,39
2013,1,22,1440,10,1830,15,DL,N723TW,2126,JFK,SFO,365,2586,14,40
2013,1,22,1440,-5,1703,29,EV,N13968,4596,EWR,STL,148,872,14,40
2013,1,22,1441,-3,1754,9,B6,N613JB,141,JFK,PBI,166,1028,14,41
2013,1,22,1442,27,1537,11,B6,N284JB,1010,JFK,BOS,39,187,14,42
2013,1,22,1443,3,1827,41,UA,N26208,1579,EWR,MIA,168,1085,14,43
2013,1,22,1443,3,1538,-11,UA,N835UA,717,EWR,BOS,39,200,14,43
2013,1,22,1449,-3,1705,10,DL,N910DE,1231,LGA,DTW,86,502,14,49
2013,1,22,1451,4,1722,28,EV,N11535,4572,EWR,GSP,107,594,15,51
2013,1,22,1451,-4,1808,3,UA,N453UA,473,EWR,FLL,182,1065,15,51
2013,1,22,1452,32,1749,36,UA,N18112,1618,EWR,TPA,157,997,15,52
2013,1,22,1452,7,1708,-1,UA,N76516,1029,EWR,DEN,234,1605,15,52
2013,1,22,1454,14,1630,17,UA,N843UA,595,EWR,CLE,73,404,15,54
2013,1,22,1458,-1,1723,27,EV,N14570,4326,EWR,CLT,109,529,15,58
2013,1,22,1458,61,1711,75,EV,N11107,4370,EWR,CHS,107,628,15,58
2013,1,22,1459,-1,1704,11,US,N564UW,720,EWR,CLT,104,529,15,59
2013,1,22,1500,10,1708,23,EV,N13964,4381,EWR,DTW,97,488,15,0
2013,1,22,1500,1,1822,25,B6,N632JB,393,LGA,MCO,159,950,15,0
2013,1,22,1501,16,1843,58,B6,N703JB,153,JFK,MCO,161,944,15,1
2013,1,22,1504,-1,1747,13,UA,N524UA,745,LGA,DEN,239,1620,15,4
2013,1,22,1505,10,1834,9,AA,N5FRAA,1769,JFK,MIA,170,1089,15,5
2013,1,22,1511,2,1749,8,EV,N13553,3817,EWR,JAX,139,820,15,11
2013,1,22,1511,21,1816,21,AA,N5FTAA,1813,JFK,MCO,154,944,15,11
2013,1,22,1513,-2,1702,2,MQ,N699MQ,4333,JFK,PIT,75,340,15,13
2013,1,22,1513,16,1830,7,UA,N76515,1698,EWR,SFO,360,2565,15,13
2013,1,22,1514,59,1847,83,B6,N563JB,377,LGA,FLL,171,1076,15,14
2013,1,22,1516,21,1653,16,9E,N924XJ,3318,JFK,BUF,65,301,15,16
2013,1,22,1520,10,1741,31,MQ,N505MQ,4579,LGA,CLT,97,544,15,20
2013,1,22,1521,-9,1807,2,MQ,N737MQ,4525,LGA,XNA,186,1147,15,21
2013,1,22,1524,24,1822,40,DL,N674DL,2347,LGA,ATL,126,762,15,24
2013,1,22,1530,0,1754,29,AA,N573AA,2223,LGA,STL,159,888,15,30
2013,1,22,1530,1,1831,-6,UA,N34282,1624,EWR,FLL,162,1065,15,30
2013,1,22,1532,-3,1818,35,EV,N13913,4352,EWR,CVG,111,569,15,32
2013,1,22,1533,23,1715,25,WN,N703SW,323,LGA,MKE,118,738,15,33
2013,1,22,1534,17,1850,34,B6,N729JB,537,EWR,TPA,167,997,15,34
2013,1,22,1535,31,1719,39,EV,N16961,4634,EWR,RDU,80,416,15,35
2013,1,22,1538,10,1649,9,EV,N13124,3267,EWR,ORF,51,284,15,38
2013,1,22,1538,38,1706,47,US,N737US,2179,LGA,DCA,49,214,15,38
2013,1,22,1541,11,1919,9,AA,N391AA,85,JFK,SFO,367,2586,15,41
2013,1,22,1543,-2,1715,12,9E,N8948B,3635,JFK,BWI,38,184,15,43
2013,1,22,1546,1,1806,-9,DL,N357NB,1942,EWR,ATL,117,746,15,46
2013,1,22,1546,-9,1820,10,EV,N27962,3820,EWR,SDF,133,642,15,46
2013,1,22,1548,8,1902,-7,DL,N337NW,2027,JFK,FLL,169,1069,15,48
2013,1,22,1549,19,1801,27,US,N700UW,1665,LGA,CLT,91,544,15,49
2013,1,22,1550,90,1820,120,MQ,N539MQ,4588,LGA,MSP,161,1020,16,50
2013,1,22,1551,1,1931,6,DL,N689DL,1773,JFK,SLC,302,1990,16,51
2013,1,22,1555,28,1729,29,EV,N15980,4205,EWR,BNA,131,748,16,55
2013,1,22,1555,-10,1752,2,MQ,N840MQ,4415,LGA,RDU,77,431,16,55
2013,1,22,1557,75,1814,76,EV,N11164,4181,EWR,MCI,180,1092,16,57
2013,1,22,1558,-2,1720,8,US,N948UW,2134,LGA,BOS,42,184,16,58
2013,1,22,1559,-1,2001,28,DL,N947DL,161,JFK,MIA,184,1089,16,59
2013,1,22,1559,9,1807,-13,9E,N601LR,3355,JFK,MSP,162,1029,16,59
2013,1,22,1559,4,2046,-10,B6,N607JB,703,JFK,SJU,205,1598,16,59
2013,1,22,1559,-1,1937,34,B6,N621JB,985,LGA,TPA,168,1010,16,59
2013,1,22,1605,20,1924,34,DL,N364NW,2377,LGA,MCO,159,950,16,5
2013,1,22,1607,7,1840,-10,DL,N3768,1331,JFK,DEN,247,1626,16,7
2013,1,22,1608,28,1812,28,EV,N24128,4667,EWR,MSP,163,1008,16,8
2013,1,22,1609,19,1722,12,WN,N271LV,4215,EWR,MDW,116,711,16,9
2013,1,22,1610,10,1957,32,AA,N3JGAA,1467,LGA,MIA,179,1096,16,10
2013,1,22,1610,25,1814,30,UA,N17719,1710,LGA,CLE,80,419,16,10
2013,1,22,1612,50,1821,54,EV,N14558,4170,EWR,GRR,108,605,16,12
2013,1,22,1612,2,1733,1,9E,N8541D,3689,JFK,PHL,32,94,16,12
2013,1,22,1614,4,1807,11,EV,N710EV,5486,LGA,PIT,63,335,16,14
2013,1,22,1614,14,1925,15,B6,N789JB,157,JFK,MCO,157,944,16,14
2013,1,22,1615,15,1904,24,DL,N690DL,847,LGA,ATL,120,762,16,15
2013,1,22,1615,0,1836,6,DL,N321NB,1619,LGA,MSP,157,1020,16,15
2013,1,22,1616,21,1947,40,DL,N377NW,1695,LGA,TPA,158,1010,16,16
2013,1,22,1618,18,1916,42,FL,N920AT,620,LGA,ATL,123,762,16,18
2013,1,22,1619,9,1845,-32,DL,N3763D,91,JFK,LAS,309,2248,16,19
2013,1,22,1622,-3,1918,23,MQ,N1EAMQ,4661,LGA,ATL,122,762,16,22
2013,1,22,1624,4,1951,37,UA,N402UA,872,EWR,MCO,166,937,16,24
2013,1,22,1627,27,1805,48,US,N741UW,2181,LGA,DCA,46,214,16,27
2013,1,22,1630,90,1841,106,MQ,N730MQ,4429,LGA,CMH,88,479,16,30
2013,1,22,1631,31,1742,10,9E,N923XJ,3453,JFK,BOS,37,187,16,31
2013,1,22,1632,-8,1917,27,MQ,N723MQ,4540,LGA,DTW,109,502,16,32
2013,1,22,1635,35,1811,35,UA,N808UA,627,EWR,ORD,124,719,16,35
2013,1,22,1637,21,1844,31,EV,N24103,4092,EWR,DAY,92,533,16,37
2013,1,22,1637,18,1729,6,EV,N11187,4271,EWR,ALB,30,143,16,37
2013,1,22,1640,5,2001,9,B6,N324JB,139,JFK,RSW,184,1074,16,40
2013,1,22,1641,21,1818,28,MQ,N526MQ,4622,LGA,BNA,116,764,16,41
2013,1,22,1642,12,1937,59,DL,N326US,2231,LGA,DTW,112,502,16,42
2013,1,22,1645,-5,1830,4,UA,N853UA,464,EWR,ORD,119,719,16,45
2013,1,22,1649,34,1910,25,WN,N250WN,161,EWR,DEN,239,1605,16,49
2013,1,22,1653,53,1907,47,MQ,N922MQ,3985,JFK,CVG,109,589,17,53
2013,1,22,1654,-6,2007,17,AA,N617AA,575,JFK,EGE,280,1747,17,54
2013,1,22,1656,21,1753,3,B6,N318JB,1176,EWR,BOS,38,200,17,56
2013,1,22,1656,-4,2020,14,B6,N641JB,509,EWR,FLL,178,1065,17,56
2013,1,22,1656,1,2007,-8,B6,N605JB,359,JFK,BUR,345,2465,17,56
2013,1,22,1659,30,2021,50,B6,N535JB,369,LGA,PBI,162,1035,17,59
2013,1,22,1700,105,1936,91,UA,N76062,1178,EWR,IAH,191,1400,17,0
2013,1,22,1706,-2,2037,14,B6,N267JB,15,JFK,FLL,179,1069,17,6
2013,1,22,1706,6,1821,8,US,N953UW,2136,LGA,BOS,40,184,17,6
2013,1,22,1709,9,1943,8,DL,N310DE,2042,EWR,ATL,121,746,17,9
2013,1,22,1709,-10,1959,14,UA,N581UA,446,LGA,DEN,244,1620,17,9
2013,1,22,1713,7,1829,-5,B6,N552JB,36,JFK,ROC,53,264,17,13
2013,1,22,1713,33,1912,37,WN,N715SW,372,LGA,STL,142,888,17,13
2013,1,22,1716,48,1818,43,EV,N15986,4588,EWR,MHT,42,209,17,16
2013,1,22,1717,-3,1910,5,MQ,N719MQ,4479,LGA,RDU,76,431,17,17
2013,1,22,1719,19,2009,26,DL,N643DL,1499,LGA,ATL,119,762,17,19
2013,1,22,1719,9,1930,18,US,N560UW,894,LGA,CLT,89,544,17,19
2013,1,22,1720,10,2023,8,AA,N3ACAA,695,JFK,AUS,216,1521,17,20
2013,1,22,1720,15,2028,18,AA,N488AA,1905,EWR,DFW,204,1372,17,20
2013,1,22,1720,-5,1858,3,MQ,N688MQ,4255,JFK,BNA,128,765,17,20
2013,1,22,1723,38,1952,46,9E,N8930E,4027,EWR,CVG,104,569,17,23
2013,1,22,1726,-3,2040,18,UA,N54241,1403,EWR,TPA,163,997,17,26
2013,1,22,1728,128,2105,143,DL,N309US,2115,LGA,MIA,172,1096,17,28
2013,1,22,1728,29,2032,17,UA,N424UA,250,EWR,LAX,330,2454,17,28
2013,1,22,1729,54,2036,51,WN,N242WN,891,EWR,HOU,214,1411,17,29
2013,1,22,1732,27,1925,20,WN,N231WN,440,EWR,STL,139,872,17,32
2013,1,22,1733,3,2019,22,F9,N208FR,837,LGA,DEN,246,1620,17,33
2013,1,22,1733,108,2051,101,AA,N327AA,133,JFK,LAX,333,2475,17,33
2013,1,22,1734,64,1924,77,EV,N13538,4645,EWR,GSO,76,445,17,34
2013,1,22,1735,30,2039,31,B6,N618JB,143,JFK,PBI,163,1028,17,35
2013,1,22,1736,31,2034,19,UA,N76514,1259,LGA,IAH,204,1416,17,36
2013,1,22,1737,7,2110,20,AA,N349AA,543,JFK,MIA,179,1089,17,37
2013,1,22,1737,-8,2021,1,MQ,N736MQ,4413,LGA,XNA,179,1147,17,37
2013,1,22,1739,9,1917,22,WN,N928WN,216,EWR,MDW,121,711,17,39
2013,1,22,1739,97,1910,108,YV,N515MJ,3771,LGA,IAD,54,229,17,39
2013,1,22,1739,14,2027,4,UA,N41135,1134,EWR,IAH,202,1400,17,39
2013,1,22,1741,26,2110,51,DL,N989DL,1585,LGA,MCO,160,950,17,41
2013,1,22,1742,57,2003,63,DL,N355NB,1473,LGA,MEM,154,963,17,42
2013,1,22,1742,22,2130,57,DL,N365NW,1779,LGA,FLL,173,1076,17,42
2013,1,22,1743,44,1941,53,EV,N15574,4202,EWR,STL,147,872,17,43
2013,1,22,1744,17,2128,48,UA,N76523,1100,EWR,SEA,374,2402,17,44
2013,1,22,1745,0,2009,16,DL,N919DE,2331,LGA,DTW,87,502,17,45
2013,1,22,1749,-6,2120,11,B6,N629JB,989,JFK,FLL,175,1069,17,49
2013,1,22,1750,15,1934,12,B6,N229JB,1111,JFK,RDU,85,427,18,50
2013,1,22,1754,-6,1919,6,US,N744P,2185,LGA,DCA,49,214,18,54
2013,1,22,1755,96,1858,92,EV,N14573,4299,EWR,DCA,40,199,18,55
2013,1,22,1756,56,1924,67,US,N764US,2183,LGA,DCA,51,214,18,56
2013,1,22,1758,178,1914,181,EV,N22909,4571,EWR,PWM,49,284,18,58
2013,1,22,1800,85,2029,82,EV,N12569,4705,EWR,ATL,120,746,18,0
2013,1,22,1800,0,1928,15,US,N956UW,2138,LGA,BOS,43,184,18,0
2013,1,22,1800,25,1948,23,WN,N940WN,408,LGA,BNA,122,764,18,0
2013,1,22,1806,63,1938,88,EV,N16963,4373,EWR,DCA,48,199,18,6
2013,1,22,1808,-2,2138,18,UA,N37437,1292,EWR,FLL,171,1065,18,8
2013,1,22,1809,-6,2229,59,AS,N403AS,7,EWR,SEA,392,2402,18,9
2013,1,22,1811,11,1919,9,WN,N792SW,808,EWR,BWI,35,169,18,11
2013,1,22,1817,57,2018,68,AA,N520AA,345,LGA,ORD,125,733,18,17
2013,1,22,1819,57,1954,70,EV,N14568,4300,EWR,RIC,57,277,18,19
2013,1,22,1820,-7,2057,8,UA,N445UA,612,EWR,DEN,232,1605,18,20
2013,1,22,1822,3,2139,1,UA,N836UA,593,EWR,SNA,347,2434,18,22
2013,1,22,1824,57,2200,71,UA,N76528,1593,EWR,PDX,368,2434,18,24
2013,1,22,1824,-6,2211,9,UA,N532UA,272,JFK,SFO,369,2586,18,24
2013,1,22,1825,15,2136,6,AA,N3CDAA,1611,LGA,MIA,154,1096,18,25
2013,1,22,1825,220,2105,235,MQ,N523MQ,4669,LGA,ATL,115,762,18,25
2013,1,22,1826,11,1936,-3,UA,N18223,1703,EWR,BOS,41,200,18,26
2013,1,22,1828,28,2118,35,DL,N654DL,1047,LGA,ATL,116,762,18,28
2013,1,22,1829,-6,2240,28,DL,N3766,1643,JFK,SEA,385,2422,18,29
2013,1,22,1829,31,2000,25,UA,N474UA,364,EWR,ORD,121,719,18,29
2013,1,22,1831,-4,1954,4,MQ,N680MQ,3944,JFK,BWI,50,184,18,31
2013,1,22,1832,22,2051,14,9E,N605LR,3542,JFK,MSP,172,1029,18,32
2013,1,22,1832,47,2138,56,B6,N705JB,547,EWR,PBI,159,1023,18,32
2013,1,22,1833,63,2047,71,EV,N14960,4382,EWR,DTW,89,488,18,33
2013,1,22,1834,114,2022,126,EV,N17560,4485,EWR,RDU,76,416,18,34
2013,1,22,1840,190,2024,193,9E,N8933B,3719,LGA,RIC,60,292,18,40
2013,1,22,1841,1,2016,-4,MQ,N546MQ,3730,EWR,ORD,122,719,18,41
2013,1,22,1841,11,2152,4,UA,N76508,1165,EWR,LAX,338,2454,18,41
2013,1,22,1842,7,2139,11,B6,N570JB,527,EWR,MCO,145,937,18,42
2013,1,22,1844,75,2020,78,EV,N10156,4480,EWR,PIT,61,319,18,44
2013,1,22,1846,137,2057,145,EV,N21144,4411,EWR,MEM,153,946,18,46
2013,1,22,1846,46,2023,44,UA,N444UA,691,LGA,ORD,118,733,18,46
2013,1,22,1847,32,2102,36,DL,N375NC,2019,LGA,MSP,159,1020,18,47
2013,1,22,1852,-3,6,11,AA,N5DYAA,1613,JFK,SJU,212,1598,19,52
2013,1,22,1853,38,2116,26,DL,N302DQ,926,EWR,ATL,115,746,19,53
2013,1,22,1855,5,2207,-5,DL,N371DA,2159,JFK,MCO,153,944,19,55
2013,1,22,1858,38,2034,29,AA,N3DAAA,353,LGA,ORD,118,733,19,58
2013,1,22,1859,54,2036,61,WN,N455WN,389,LGA,MDW,118,725,19,59
2013,1,22,1902,54,2214,68,UA,N14228,1269,EWR,PBI,163,1023,19,2
2013,1,22,1903,-2,2157,44,EV,N13202,4543,EWR,DSM,165,1017,19,3
2013,1,22,1905,40,2019,44,US,N723UW,1860,LGA,PHL,37,96,19,5
2013,1,22,1906,-9,2215,3,B6,N529JB,155,JFK,MCO,159,944,19,6
2013,1,22,1907,7,2026,-14,UA,N428UA,954,EWR,ORD,119,719,19,7
2013,1,22,1908,98,2154,110,FL,N272AT,623,LGA,ATL,121,762,19,8
2013,1,22,1915,0,2113,2,9E,N936XJ,3525,JFK,ORD,129,740,19,15
2013,1,22,1916,66,2101,76,MQ,N713MQ,4484,LGA,BNA,132,764,19,16
2013,1,22,1917,47,2300,55,AA,N3EPAA,269,JFK,SEA,380,2422,19,17
2013,1,22,1920,0,2132,11,9E,N925XJ,3373,JFK,RDU,79,427,19,20
2013,1,22,1923,8,2147,10,EV,N16149,4085,EWR,OMA,185,1134,19,23
2013,1,22,1923,168,2142,166,EV,N13955,3805,EWR,SAV,120,708,19,23
2013,1,22,1924,44,2120,31,DL,N352NW,2131,LGA,DTW,85,502,19,24
2013,1,22,1927,7,2240,-18,DL,N3745B,6,JFK,SLC,295,1990,19,27
2013,1,22,1927,2,2114,29,9E,N8960A,4127,JFK,IAD,51,228,19,27
2013,1,22,1934,4,2126,-25,9E,N8672A,3798,JFK,CLT,89,541,19,34
2013,1,22,1935,36,2252,5,B6,N658JB,179,JFK,PHX,292,2153,19,35
2013,1,22,1936,-4,2241,1,AA,N3DYAA,1787,JFK,TPA,158,1005,19,36
2013,1,22,1937,22,2213,-17,DL,N3743H,1729,JFK,LAS,303,2248,19,37
2013,1,22,1938,13,2240,11,DL,N938DL,1485,LGA,MCO,154,950,19,38
2013,1,22,1939,69,2124,69,MQ,N517MQ,4674,LGA,CLE,70,419,19,39
2013,1,22,1939,-1,2127,2,MQ,N512MQ,3783,JFK,CMH,81,483,19,39
2013,1,22,1942,2,2111,5,9E,N8477R,4091,JFK,BWI,43,184,19,42
2013,1,22,1943,44,2303,34,UA,N27239,1054,EWR,SFO,353,2565,19,43
2013,1,22,1945,15,2303,15,DL,N332NW,1854,LGA,FLL,171,1076,19,45
